frame,shot_distance_ft,defender_distance_ft,make,xFG
5148,17.612036969794296,11.765737619468108,1,0.973817771536525
5169,20.57089675654349,16.806795957906992,0,0.21953350384835205
5189,13.420884951603334,4.112579227672834,1,0.9999733567379492
5229,24.312867574265525,11.984792747260439,0,0.0005585273213620796
5275,15.302391814748809,6.904037825165836,1,0.9994043741589071
5295,14.910215862181882,8.316740019822296,1,0.9996906974658457
5317,15.030419993861566,13.758379835062781,1,0.9996305058264883
5337,20.950337511199848,6.4471162779022135,0,0.12586963773775622
5357,25.22151663306433,7.446685058872384,0,0.00012173359406519512
5377,26.46013179160071,15.71630531846025,0,1.6141559806318126e-05
5397,27.73310179251694,27.923956824844016,0,2.053170605356137e-06
5417,27.958072441269955,8.408473105593158,0,1.3098071513224692e-06
5437,27.7738241618674,7.99981945175187,0,1.7747637444508645e-06
5457,27.78229114279231,18.831103011999094,0,1.8260516080648279e-06
5477,28.184276057050816,19.11674546416314,0,9.389311294686422e-07
5497,28.88163195973209,18.231157975691975,0,2.9453446398675253e-07
5517,28.74562266131141,11.164401978193611,0,3.58915972873804e-07
5537,27.82020767456045,15.925107301840077,0,1.6953694029451406e-06
5557,26.941006888789715,6.44319328823852,0,7.014283699833395e-06
5577,27.030232333917343,19.432348861154516,0,6.36651500341124e-06
5597,27.468453149715355,5.9255306979836435,0,2.9202704958596127e-06
5617,24.236961882375866,5.550694491758368,0,0.0006175738258512883
5637,25.672481318777884,5.996649295965615,0,5.73246680037408e-05
5657,22.325984082318968,10.010761788912697,0,0.014714015502922817
5677,22.398145323891384,4.929592241019027,0,0.012822007950340084
5722,24.005617950556537,24.691392212583565,0,0.0009765615365452026
5813,22.941252246287824,8.580069136549435,0,0.005327361815740909
5833,24.23802077051634,10.22532538475786,0,0.0006279028353714406
5853,26.07853690683955,15.524916409691015,0,3.036002097302589e-05
5873,18.282081316724273,12.552062119367136,1,0.9247445611838083
5893,18.50362171513969,3.029093033783385,1,0.8912951142568444
5913,20.12996700158074,9.749317460312994,0,0.36233326076696687
5936,26.669181568457223,25.88756373486926,0,1.1879715962030628e-05
5976,20.069688330617154,2.355440327951391,0,0.3788653309851907
5996,19.81197294808578,15.158916178908038,1,0.4957657570522021
6016,19.459239079466148,4.367299723834194,1,0.6283986729825343
6066,20.82206802251351,4.176847635540581,0,0.15003985183409102
6086,21.249375042534933,5.791242478587458,0,0.08045259243036455
6106,23.89463507398789,9.26028065552129,0,0.0011046487032564131
6166,17.456988400188045,8.738243596706548,1,0.979391970788481
6186,19.807016439105535,5.922446852719509,1,0.48875598217218597
6206,18.51708788789593,28.31566720672844,1,0.8985295416849722
6226,16.853981489999295,7.812198548640277,1,0.9922869741398795
6246,28.529702470241524,11.574429404489628,0,5.141866874847021e-07
6266,27.984690399821755,11.088958726293269,0,1.2665339348906229e-06
6286,26.585882917857656,16.953368872484003,0,1.3168451568236491e-05
6306,26.913938304715007,8.76984662253514,0,7.403469642086765e-06
6326,28.31961685541674,9.58372421226379,0,7.226958959587484e-07
6346,27.850918165249993,8.541928202817846,0,1.5651977977437852e-06
6366,27.95447058152572,12.853025597368045,0,1.3408436027983075e-06
6386,27.915619937547113,7.5296189814227334,0,1.4004515048208575e-06
6406,24.674570111411708,10.912435477214446,0,0.0003054613980958318
6426,28.367048986055227,12.4660571017397,0,6.756569414019282e-07
6446,16.260740933103357,3.545216779047637,1,0.9970519188767528
6466,20.62167380723378,4.785819010321819,0,0.1978568027553486
6486,23.311791639840283,12.727041623241394,0,0.00293693577287626
6506,25.534407335461424,3.3701363963551416,0,7.132619676377385e-05
6526,23.462513888655874,3.387803359642668,0,0.0022069484981365513
6546,24.322029342807898,3.7492369953951714,0,0.0005326217949829946
6566,24.333675474919087,2.6111804974274064,0,0.000520116420224441
6586,24.121525914946947,7.071327624099824,0,0.0007521752671027493
6606,24.05996105384329,14.688037155086334,0,0.0008581766079269313
6626,23.98636257763835,14.994465672934362,0,0.0009705764531409293
6646,18.46485724431619,9.437170144458872,1,0.8996596620353843
6866,15.758940709648439,4.3031078428649066,1,0.9987183948214767
6886,28.715244809259165,10.214874608940326,0,3.760461638629284e-07
6906,26.949964647357756,7.375935093719195,0,6.936262156839013e-06
6926,25.79652035265981,27.806410920827997,0,5.084419237501653e-05
6946,16.634178701337962,5.133433554807387,1,0.9945729032856093
6966,15.772729458098281,18.881900312985866,1,0.99876165443243
6987,15.762023807563933,4.906208163805884,1,0.9987148796952148
7007,15.878255970977875,13.710941134928534,1,0.9984951085694262
7027,20.229787613534036,4.968663574023784,0,0.32093615684311533
7047,14.727046688232154,6.4972974003969615,1,0.9997700323510647
7067,25.511366655570157,13.088762437240693,0,7.69843883819727e-05
7087,17.124384401842782,10.935233483537617,1,0.9881225931584389
7107,16.59401871091708,8.63893239546451,1,0.9949897008116699
7127,26.17969538871104,4.1262107055954695,0,2.454998883152685e-05
7147,21.88419204946458,6.253973829585914,0,0.029695673365990598
7167,18.896772450322512,12.445736422111022,1,0.8159820582018918
7187,20.7676870556354,4.538949474685837,0,0.16209389444111055
7250,15.542908322614338,4.154627537263704,1,0.9991032632479329
7270,18.5240144126323,7.8776560940180484,1,0.8898561895645412
7290,16.211213762571518,4.818820781440618,1,0.9972971443405252
7332,23.729527623050934,13.246278723028496,0,0.001474725349050099
7352,15.652849331426008,7.922718966356766,1,0.9989399903543126
7372,17.099328153867983,8.200028075285346,1,0.9884786062550521
7392,18.864411212368513,8.850819401634256,1,0.8218430581819562
7412,20.85500780793308,8.985637062339157,0,0.14554141073262553
7432,21.68770456981725,11.25338137916339,0,0.04143536052938052
7452,28.213042682398083,7.410244545739997,0,8.550009254674817e-07
7472,24.69375488606378,9.764657122093588,0,0.000294573743733115
7492,20.204353211553013,11.187298170230736,0,0.3356140463847068
7512,22.397920539527924,10.950224585788195,0,0.013129487981424885
7532,16.997540132414432,7.770870144222792,1,0.9902335767551548
7552,17.929825683562616,20.092080495056383,1,0.9577950359947386
7573,23.53694631444783,9.170362212823854,0,0.001996013727974713
7613,17.963199170952986,5.95527347382013,1,0.9530810901041747
7634,22.015236703877807,10.744741289136485,0,0.024454442173914535
7654,22.444959882388115,7.760800424144522,0,0.012007217322427474
7674,26.603784568235472,3.736965602674887,0,1.2137092652705674e-05
7694,25.1741129991043,3.175697079387453,0,0.00012949358594778015
7714,22.15526776211026,9.902226582217814,0,0.019424687789049162
7734,22.52080237335075,10.455430467089773,0,0.010715424680382927
7754,19.019872604040668,14.62948161057039,1,0.7848054529876043
7774,21.938539828207247,14.362558423928979,0,0.028062527384701667
7794,27.175632152687708,8.731282519028328,0,4.797243302457234e-06
7835,16.272336409529,4.0326243957863355,1,0.9970006096600387
7855,23.65972287140244,10.211178810021654,0,0.0016357420483788202
7875,25.231601400073057,11.848066079567323,0,0.00012180225852248898
7895,26.31076722469371,17.096033695851965,0,2.0788120480225438e-05
7980,15.499962529570949,7.110929855717746,1,0.9991744543557463
8002,11.933886556549286,3.5246113681553046,1,0.9999977291286569
8022,18.15183370823747,7.023395968860789,1,0.9371922594095001
8042,18.924143332257437,4.272839712889596,1,0.8040663272194319
8084,15.391027419148381,13.088074207916844,1,0.9993267136372487
8104,17.55941629494024,5.6122464013684485,1,0.9753784654778354
8126,24.226977286950245,7.402897711016084,0,0.0006324523295934319
8146,26.460215592570258,15.566476353587674,0,1.6129827441260584e-05
8166,16.347756139049377,20.629578732000876,1,0.9968162042711631
8186,22.21362577112149,14.732136119785219,0,0.01799749335827137
8206,16.185140256420915,15.069733535484644,1,0.9975130326408959
8226,18.33315647746467,9.308951867542119,1,0.9176803952429
8246,24.713714824765397,19.536751612651226,0,0.0002961330003345605
8289,19.482260798078276,10.213682344156831,1,0.6248409593324131
8309,18.824377702301156,8.390333989348555,1,0.8310984771267661
8329,20.25949180095856,12.035489022333557,0,0.3162706346409311
8349,18.00058418381882,11.574297091131116,1,0.9512639829278334
8369,17.579867440984486,7.115974537527895,1,0.9746971506375012
8389,20.48236744060069,8.723740396310804,0,0.23987174771075415
8409,22.14659017195323,11.99700582747616,0,0.01986000429359892
8429,23.640602849365155,16.15942603455025,0,0.0017281438133860151
8449,15.161470579783087,3.4500966676072746,1,0.9995219512193331
8469,14.120938924412748,7.637213516986516,1,0.9999161538404595
8494,13.898134378511212,5.920658629026785,1,0.9999416506107807
8515,17.693055334481564,14.89629013336408,1,0.9705207282696138
8535,24.15799079296732,4.934059920685244,0,0.0007021787268608208
8555,23.558964645264204,12.428681084961111,0,0.001949348612715316
8575,22.985793579559147,11.460030092175618,0,0.005006104986536076
8595,20.7587743133399,8.540427208506786,0,0.1662767602503894
8615,14.749384121086923,3.446733566270447,1,0.9997584859223069
8635,13.363812529693678,12.02062431254677,1,0.999976502470954
8655,24.514248238489202,12.646078803217417,0,0.0004011229455720303
8675,20.582543506263132,10.233194829804319,0,0.21190192909557237
8695,26.016760064480653,6.059143574356771,0,3.240646704919874e-05
8716,20.765216363919272,14.418544414071125,0,0.16800278599545979
8818,25.879330842057325,7.250405935426207,0,4.088714781611292e-05
8838,25.30901848677875,7.27978428443761,0,0.0001052313876635163
8858,24.20918856349405,16.84944647176751,0,0.0006759591578333042
8878,18.108954320863127,10.229062893043293,1,0.9419401894713362
8899,22.104696279932938,10.817773972328602,0,0.02116161051113132
8940,18.840059270657292,19.443341084725645,1,0.8335270748759445
8960,23.392694022726506,13.346448543490178,0,0.002575554652344494
8981,23.251681530279093,11.822369703313433,0,0.003232163399740901
9014,21.763685284919863,16.65595949840102,0,0.037469786194951935
9034,27.44320464876118,11.240838710133144,0,3.109285812864592e-06
9054,23.14729420768179,26.402056827562078,0,0.0040656609248000035
9074,23.02572432389604,5.548153573089477,0,0.004579965201270088
9094,23.232969709350648,10.05418663629562,0,0.003310655151549031
9121,16.43760953643186,9.456877588840577,1,0.9961418302592877
9173,18.30348033835775,15.07253842611055,1,0.922945386137879
9194,24.305429731245685,17.721530303651804,0,0.0005783238454227231
9214,18.310206262760698,7.456721194707029,1,0.9199750603029835
9234,16.583557854855606,5.660678710478682,1,0.9950177711874453
9254,19.425864039134026,9.398079403364376,1,0.6457530639428367
9274,19.33035020959815,5.409359272816994,1,0.6776685736049363
9294,19.82789128808193,3.8097842938093116,1,0.47804463856124796
9314,18.567530652553287,5.036743199123863,1,0.8814247066345496
9334,16.511904535977873,15.78790755404246,1,0.9957450475622003
9354,15.505875972807504,11.265557504856648,1,0.9991798061642739
9374,14.298313857468578,19.47412140473303,1,0.9998926076549833
9394,12.677989090960676,14.03040754385573,1,0.9999925197506863
9414,12.821931848536533,4.596770753920338,1,0.9999901459239656
9434,18.582316147283816,7.855276092870919,1,0.8800126309188185
9454,24.068026509529886,9.834459573724711,0,0.000830820674475269
9474,23.683246134887927,5.06530287348665,0,0.0015418736578906886
9494,22.11225615818852,9.126864464805816,0,0.020768172844294244
9517,18.715763544690013,8.383710142187004,1,0.854884304290929
9541,22.242752723157096,6.687897928140477,0,0.01663910568457805
9561,22.372892969410113,19.28570403449263,0,0.014126572676061381
9582,19.665677368123276,15.582469326591134,1,0.5565596183762018
9603,19.727916205056538,19.120209074119153,1,0.5344301094600491
9623,22.53420345366979,6.130876765402431,0,0.010307852043993516
9643,20.987540104913844,10.256045085829395,0,0.120819489237721
9664,17.921344719245567,10.321249677461077,1,0.9568016420506081
9684,20.669060538604395,9.412231548517662,0,0.18844831246468235
9704,20.693089666370316,17.149312473183493,0,0.1870068461075185
9732,17.52927840037221,10.638029880589837,1,0.9769976677773792
9757,23.992791296877225,19.51121055944675,0,0.0009774626402305276
9778,23.844816741347792,3.03268136922243,0,0.0011706816989371488
9824,12.155634995824197,3.3044785335539095,1,0.9999967175972949
9846,23.03633842445302,25.71926584796891,0,0.004869532202271744
9870,15.844944465437742,10.610680319960736,1,0.9985584172902447
9894,21.497089565261067,10.874520648267387,0,0.05589066209549125
9917,16.771818993257803,6.709999967310084,1,0.9932333485151732
9937,17.140325435016983,6.233039180603717,1,0.9875841271772662
9957,16.67932151689411,6.118168136089775,1,0.9941761375464114
9977,23.052967573136026,8.143371579918139,0,0.0044232806288611185
9997,24.356075673981064,8.690496632193677,0,0.0005132679691551401
10017,27.491351925486196,10.306317779898585,0,2.8602818096727e-06
10037,20.004493599140773,5.778887784394826,0,0.4078485839020248
10057,21.463729239305835,5.223381398003224,0,0.057663623613581946
10077,23.739391292670252,3.153835251935448,0,0.0013945625391604418
10097,23.743017079729494,40.90759276212309,0,0.0016073332669614417
10129,20.208871617170445,7.399513648318074,0,0.33064677494236105
10250,14.335395303581485,9.540697128598195,1,0.999881259778396
10444,19.81400835069218,8.828989827929664,1,0.48871144431482577
10464,19.727707219031608,8.976279247434784,1,0.5245953324775849
10484,23.16052538582534,10.564725854892394,0,0.0037389222241741914
10504,23.12086941032566,9.620441600268844,0,0.003977211388869387
10524,14.847086330773248,3.6484312635148246,1,0.9997162664881912
10544,13.177646707232283,7.338942770754898,1,0.9999824209019188
10564,15.094535445522766,4.612074163729883,1,0.9995740773082865
10584,23.616976579206177,3.304260137734278,0,0.001708745546720757
10604,18.380046411394304,6.974332894833478,1,0.9108740504989434
10624,24.92439129589207,8.085947789255913,0,0.00019968738850416283
10644,27.8877522949853,7.877845411111268,0,1.4686629848984699e-06
10664,24.349643761201072,12.396017063205136,0,0.0005263642624967778
10684,19.065401458204715,10.304742211972396,1,0.7687827203746537
10704,18.810757109788373,6.127707203856576,1,0.8330119487180315
10724,25.470563829778996,5.124971115901436,0,7.983526854893028e-05
10764,15.158001913198865,9.70872562327342,1,0.9995362216224336
10809,14.7144517041757,14.712481059460444,1,0.9997819286961127
10830,19.208802506726247,22.614715054784007,1,0.73342912283542
10850,19.485460151302576,6.676471692575897,1,0.6203319299850308
10870,17.627137794913683,5.276475402179312,1,0.9724987482780739
10890,17.217041651100214,5.943647396810613,1,0.9859085089995043
10910,18.900365981387207,5.986205828863535,1,0.8112331992767162
10930,13.384176705335001,8.183844160933509,1,0.9999753269708104
10951,13.789925105542677,11.082898770941005,1,0.999952209083202
10992,22.647150155520134,23.30429735285889,0,0.009154836459828466
11014,13.136739173735906,5.291580588759719,1,0.9999834407474167
11034,20.192225485008507,22.293818714796718,0,0.34996427172709416
11054,23.62257336162252,27.970543104730705,0,0.0018648199457971118
11075,22.205171548531474,8.043141614195385,0,0.0177823073309064
11095,26.13904512651143,28.219625021844376,0,2.886627751974552e-05
11115,22.698003265919002,30.318125742567915,0,0.008654107859892944
11135,22.677002908219755,6.728704992498686,0,0.008172035968149034
11176,20.93089144992987,29.73025410665919,0,0.14011406137423427
11196,19.930524958861128,15.742147106264607,1,0.4474082354567226
11216,20.640976562909465,9.642162443859675,0,0.19581290226869
11236,22.620352219278953,9.4909273270972,0,0.009066253368345566
11256,26.088378755722623,10.459604954297392,0,2.9280705246350672e-05
11276,16.38441731453383,10.858820570602425,1,0.9964856038305859
11296,18.1868977873646,18.05388535665653,1,0.9363145994966036
11316,24.81060287225569,6.166874104687062,0,0.00023931580510350639
11336,23.573844448679193,17.266624816267793,0,0.0019383486149399474
11356,17.988292858500714,4.238420346647402,1,0.9508718017489468
11376,17.504635010491885,4.367178286696656,1,0.9773595452299613
11396,21.21846601275686,6.989032432066114,0,0.08468891783442702
11416,20.67257917286779,11.110392485532941,0,0.18857600213491535
11436,22.28604885723354,8.2778885813465,0,0.015600300838971196
11456,18.517326733662152,8.180638633662998,1,0.8910534797278957
11476,16.98652480310489,8.149932401338642,1,0.9904227053291288
11496,17.191555211068557,8.967757530473262,1,0.9866409050629369
11516,19.70748638155703,10.657497392021465,1,0.5345889776345798
11536,21.551689689627313,13.133134664821759,0,0.05173608156489278
11556,21.52858737817859,21.40984168125327,0,0.05532105782895484
11576,21.75105930302987,16.34167218006782,0,0.03818656272077687
11596,21.688459228069753,14.982697602041911,0,0.041970475641185265
11616,16.39636692419928,10.106428174329253,1,0.996404988531023
11637,19.45872650108735,18.200881038705745,1,0.6411853141678671
11697,20.803249324128327,4.895895126009175,0,0.15442954319634913
11717,16.414245709874546,7.75454634397887,1,0.996263040984119
11737,18.957624929554665,12.361689961738763,1,0.8002992834742565
11757,15.688322511921243,10.154789268069015,1,0.9988856652327631
11777,14.495434259383662,14.726025171676351,1,0.9998483139254198
11819,15.886736727596013,11.127367297718491,1,0.9984583030821467
11839,21.507570912361206,5.979877798553483,0,0.05399105961573611
11859,21.26137450280484,10.319466882241997,0,0.08029650959269997
11879,23.971509868088603,10.247493195472154,0,0.0009763943029021114
11899,20.41554276142748,6.598385030666153,0,0.25903991161389667
11919,20.621312678996507,16.98770918308825,0,0.20566751153367235
11963,14.298372535018292,13.71255040641634,1,0.9998901403979132
11983,16.803348329439135,7.57483707015992,1,0.9928968932908303
12003,19.164543468218657,21.138929159452307,1,0.7464289722453673
12025,22.524638667208176,17.19915960575608,0,0.01093078658863943
12045,23.975922625380644,2.62807342096192,0,0.0009407474624393437
12065,11.335783706694604,5.2086199531765605,1,0.9999991628934786
12085,19.082299868321492,8.535746117672529,1,0.7625111361932377
12105,20.017468609516207,21.547854999290468,0,0.4176410477288155
12125,19.342814303988337,8.99618643201623,1,0.6762301142338737
12145,15.041685140618116,5.941911291804276,1,0.9996118176554794
12165,18.591343382972795,10.045220516310783,1,0.8793389087180516
12185,19.58515025962769,13.755309504115818,1,0.5874688765260048
12205,22.101755980010555,11.346324295136597,0,0.021306022488479112
12225,22.209684192138614,10.608907855899144,0,0.017827658658353358
12245,22.909402509183217,12.584509798891311,0,0.00570299022032797
12265,23.200673766799852,12.690304158089335,0,0.003528269736586938
12285,16.532295619960287,6.011930703936701,1,0.9954280343118513
12305,20.073800013561925,8.136557208656427,0,0.38260970150810575
12325,20.618149819191693,12.871571298036265,0,0.2038897151460691
12345,15.0611865962169,19.503500035109976,1,0.9996198502920046
12365,17.378055591944264,8.913298849770808,1,0.9818856399956007
12390,18.648582894137284,3.788697191254465,1,0.866081464974696
12410,19.85552266934518,5.47100903861326,1,0.4682539560518467
12430,19.66982391703653,4.865868131149584,1,0.5444487048240356
12450,23.767659722285238,7.387864198073195,0,0.001353088516452539
12470,22.19997921406031,9.032529533098149,0,0.018001788114210104
12490,25.06582866483723,6.621325803548274,0,0.00015705762222244666
12510,20.143089651883535,12.397712737050712,0,0.35971419589349835
12530,21.237723610455518,20.016160619203475,0,0.08619104745230972
12550,18.664931465646802,17.291357445461518,1,0.8690585197425537
12570,22.687041901114096,12.297225798402984,0,0.008214470019667101
12590,24.116226637594114,17.595628482606664,0,0.000790789597356889
12610,20.678002043167517,5.472013392353914,0,0.1838596110471635
12630,22.533080136395824,5.447435241725736,0,0.010299477455890315
12650,25.024699817975428,11.343169023652717,0,0.0001712813222659083
12670,22.837165923992128,10.13942481404824,0,0.0063627460870263365
12690,26.441129190273816,2.895182885714582,0,1.5840337366364744e-05
12710,23.690207113521076,7.180835458661466,0,0.0015369053686313605
12750,23.07138654493923,10.726561500640305,0,0.004334398387021465
12835,20.023372773110722,32.981603811357715,0,0.42620229728365394
12865,18.12931864904653,27.948816349066036,1,0.9438680179709363
12925,17.304947542372982,14.415250424991724,1,0.9842578639792394
12945,19.767217869719136,16.95492938955381,1,0.5160683025308007
12965,20.97823272891247,18.164218039953557,0,0.12584368116285566
12985,22.26831971912759,18.647524658568678,0,0.016714132656770967
13038,27.101841221994828,13.53289530029443,0,5.524541404535594e-06
13078,18.91570335087082,7.625998607133577,1,0.8083089091780881
13100,23.549224083684773,5.2619857041237434,0,0.0019261584836319367
13120,22.919577244763765,7.871111401665871,0,0.005505897100671244
13140,20.967144555744692,7.724529421525247,0,0.12337773973887252
13160,27.961465283407712,6.95964690976882,0,1.2950745914185363e-06
13180,22.855766742672365,6.989429305668598,0,0.006095382501638293
13200,25.08682656998895,6.694378680864693,0,0.00015172972023376447
13220,22.05068966422454,5.100882892732243,0,0.022596472781336113
13240,19.40150142018743,9.524887798605478,1,0.6550477019441735
13260,23.47650598143563,5.794393873756463,0,0.002176889603844833
13280,28.419517459064725,3.5958967513864266,0,5.981821129737987e-07
13303,27.82174468183307,3.396358247945208,0,1.6098905275480924e-06
13522,14.11186179177593,4.3759725473583755,1,0.9999163415960054
13567,27.621052403713183,5.897083086842383,0,2.267394525437681e-06
13587,23.22442600167048,19.78951497049401,0,0.0034880732270633503
13607,22.151367044911517,10.917478445806314,0,0.01962475983648394
13627,14.474759848472694,9.388610146393889,1,0.999850319730136
13647,23.94583404060445,6.558561817218185,0,0.0010041673853306162
13667,26.137399158815622,8.066658948529112,0,2.674333488490413e-05
13687,17.940566213839336,10.473318016221576,1,0.9554908722987164
13708,18.158961801791392,6.69567017886359,1,0.936416636996815
13728,17.906936177286845,5.232590743712691,1,0.9569627365313088
13748,14.769362188387497,21.118888312524454,1,0.9997670857208465
13768,18.404511826913122,7.022162134691399,1,0.9075424195075708
13788,16.560618969328495,10.747409645970812,1,0.9952971596041974
13808,18.406569746715366,9.220961265168771,1,0.9079796046042661
13828,19.119263243457876,9.842657488682724,1,0.7521962741299807
13848,19.51895497047124,8.780058380139597,1,0.6091398547207869
13868,19.868029769994507,6.550406380478965,1,0.4641495873540771
13888,20.448134673495275,11.67209560011903,0,0.2525483683844414
13908,20.96608288429967,16.09452867055657,0,0.12717114225480017
13928,19.22081523465707,5.8591399801483615,1,0.716344044895902
13948,18.59730162014653,3.270195047897579,1,0.8754150830766443
13968,23.973013468796367,33.62393259481069,0,0.00106748138848469
13988,21.13298914759541,10.822204848671033,0,0.09765533621825752
14008,21.569674533242672,11.089862142446847,0,0.049911243831114595
14028,22.850182532150537,6.1904400510787045,0,0.006132565522182636
14048,22.584891520877107,33.789374914467196,0,0.010561540824015206
