possession_id,start_frame,end_frame,duration_frames,avg_spread,duration_sec
128,3405,3407,2,480.9084292769981,0.06666666666666667
129,3408,3408,0,91.1637871666531,0.0
130,3409,3411,2,661.3105667374834,0.06666666666666667
131,3413,3415,2,415.46142519121616,0.06666666666666667
132,3417,3417,0,199.71236683004577,0.0
133,3418,3418,0,684.7306228307449,0.0
134,3419,3423,4,195.1197027958561,0.13333333333333333
135,3425,3437,12,305.6100782891521,0.4
136,3438,3441,3,272.3349330891356,0.1
137,3442,3445,3,227.7052271093566,0.1
138,3446,3446,0,109.69711850361573,0.0
139,3447,3463,16,261.64350128779273,0.5333333333333333
140,3464,3465,1,366.0573273492659,0.03333333333333333
141,3466,3470,4,205.06324794902199,0.13333333333333333
142,3471,3471,0,97.59589959297415,0.0
143,3472,3476,4,238.37343271456126,0.13333333333333333
144,3477,3488,11,249.4411842280529,0.36666666666666664
145,3489,3492,3,322.79169281276734,0.1
146,3493,3523,30,298.3343809493856,1.0
147,3524,3551,27,339.19569747138956,0.9
148,3552,3564,12,294.96699055592364,0.4
149,3565,3567,2,400.2327476477667,0.06666666666666667
150,3568,3594,26,290.59558403381476,0.8666666666666667
151,3595,3595,0,151.1596711813516,0.0
152,3596,3636,40,297.088273498325,1.3333333333333333
153,3637,3658,21,359.44379567098053,0.7
154,3659,3660,1,261.3510548612495,0.03333333333333333
155,3661,3665,4,336.36391979675426,0.13333333333333333
156,3666,3668,2,408.5328503011859,0.06666666666666667
157,3670,3670,0,168.98113300165596,0.0
158,3671,3694,23,442.06706929399684,0.7666666666666667
159,3695,3697,2,556.2854861544516,0.06666666666666667
160,3698,3714,16,422.7459216242916,0.5333333333333333
161,3715,3718,3,538.3276172329248,0.1
162,3719,3722,3,326.7279692605463,0.1
163,3723,3723,0,198.55011046556822,0.0
164,3724,3724,0,341.0921603514897,0.0
165,3725,3726,1,215.68246453578183,0.03333333333333333
166,3727,3766,39,453.2725807910054,1.3
167,3767,3768,1,504.8685858196576,0.03333333333333333
168,3769,3790,21,473.8602851248819,0.7
169,3791,3791,0,556.3414463095903,0.0
170,3792,3792,0,413.81805509878296,0.0
171,3793,3798,5,528.4265355428216,0.16666666666666666
172,3799,3801,2,440.60097909829483,0.06666666666666667
173,3802,3802,0,212.07155930059844,0.0
174,3803,3829,26,567.7385822527168,0.8666666666666667
175,3830,3860,30,522.7472729853469,1.0
176,3861,3881,20,460.005664398705,0.6666666666666666
177,3882,3883,1,327.409294192998,0.03333333333333333
178,3884,3884,0,511.3853536281481,0.0
179,3885,3888,3,372.1078943748521,0.1
180,3889,3890,1,498.999777449005,0.03333333333333333
181,3891,3892,1,150.80021878310842,0.03333333333333333
182,3893,3893,0,663.8367201605928,0.0
183,3894,3894,0,523.4641918382865,0.0
184,3895,3895,0,347.94729198942974,0.0
185,3896,3907,11,426.75856489200174,0.36666666666666664
186,3908,3908,0,651.5319374537876,0.0
187,3909,3909,0,499.2197898164421,0.0
188,3910,3926,16,430.83138544841,0.5333333333333333
189,3927,3929,2,366.05377108741897,0.06666666666666667
190,3930,3940,10,281.79967563515055,0.3333333333333333
191,3941,3976,35,407.574082010325,1.1666666666666667
192,3977,3987,10,431.9247113011779,0.3333333333333333
193,3988,3988,0,541.292210985655,0.0
194,3989,3996,7,389.19139748769993,0.23333333333333334
195,3997,3997,0,263.4537586941492,0.0
196,3998,4003,5,409.1564054120422,0.16666666666666666
197,4004,4008,4,434.66359274710885,0.13333333333333333
198,4009,4010,1,225.65651150626258,0.03333333333333333
199,4011,4011,0,431.58378479947504,0.0
200,4012,4012,0,285.95302071440835,0.0
201,4013,4013,0,540.849059801469,0.0
202,4014,4014,0,129.84811596171468,0.0
203,4015,4017,2,362.65723982618897,0.06666666666666667
204,4018,4024,6,400.865471503112,0.2
205,4025,4031,6,330.65198576628035,0.2
206,4032,4032,0,341.8688357396471,0.0
207,4033,4033,0,483.9695534377488,0.0
208,4034,4034,0,269.40261907124244,0.0
209,4035,4035,0,510.7208644626843,0.0
210,4036,4037,1,359.7984176784159,0.03333333333333333
211,4038,4045,7,525.9127108691159,0.23333333333333334
212,4046,4074,28,426.00302496505526,0.9333333333333333
213,4075,4078,3,555.6491638632574,0.1
214,4079,4080,1,407.65051302861696,0.03333333333333333
215,4081,4084,3,562.0190474850427,0.1
216,4085,4085,0,476.4209519678763,0.0
217,4086,4086,0,637.3734399863962,0.0
218,4087,4087,0,234.63013483116163,0.0
219,4088,4091,3,568.9934719779927,0.1
220,4092,4098,6,477.5021778933657,0.2
221,4099,4102,3,471.9773460915423,0.1
222,4103,4105,2,659.7179498584491,0.06666666666666667
223,4106,4112,6,628.1658395705325,0.2
224,4113,4113,0,371.6970783435172,0.0
225,4114,4122,8,480.5953884451799,0.26666666666666666
226,4123,4123,0,326.7869554962434,0.0
227,4124,4124,0,212.01772442116507,0.0
228,4125,4125,0,515.520336042811,0.0
229,4126,4129,3,345.8507430700354,0.1
230,4130,4160,30,510.18662974348456,1.0
231,4161,4167,6,588.3527879984819,0.2
232,4168,4168,0,420.96164947595275,0.0
233,4169,4173,4,563.9910885987894,0.13333333333333333
234,4174,4175,1,409.8991098747507,0.03333333333333333
235,4176,4181,5,290.082919786604,0.16666666666666666
236,4182,4183,1,368.5779369390553,0.03333333333333333
237,4184,4184,0,483.88818395942656,0.0
238,4185,4186,1,289.59221776763326,0.03333333333333333
239,4187,4187,0,135.95283284213622,0.0
240,4188,4188,0,463.5740943054781,0.0
241,4189,4192,3,570.0363501486611,0.1
242,4193,4193,0,469.0212775045222,0.0
243,4194,4194,0,365.654565891537,0.0
244,4195,4196,1,466.5431173746298,0.03333333333333333
245,4197,4198,1,164.31970119280217,0.03333333333333333
246,4199,4201,2,510.63449724107295,0.06666666666666667
247,4202,4203,1,229.16736548464024,0.03333333333333333
248,4204,4204,0,467.0187804049672,0.0
249,4209,4209,0,666.022360710382,0.0
250,4210,4210,0,274.95386770432196,0.0
251,4212,4212,0,157.49796209449727,0.0
252,4213,4214,1,477.72552617462094,0.03333333333333333
253,4215,4224,9,561.6558606360941,0.3
254,4225,4227,2,550.3426173691674,0.06666666666666667
255,4228,4233,5,438.19970005423556,0.16666666666666666
256,4234,4236,2,522.7601652209827,0.06666666666666667
257,4237,4237,0,427.1934998066839,0.0
258,4238,4258,20,535.0690693272542,0.6666666666666666
259,4259,4276,17,406.9028363926375,0.5666666666666667
260,4277,4282,5,334.1641770002418,0.16666666666666666
261,4283,4286,3,461.3123972564372,0.1
262,4287,4307,20,404.41993381272965,0.6666666666666666
263,4308,4308,0,239.7266762862389,0.0
264,4309,4310,1,451.4095978248043,0.03333333333333333
265,4311,4311,0,172.74007644627352,0.0
266,4312,4313,1,316.64451561548947,0.03333333333333333
267,4314,4320,6,246.56573729464324,0.2
268,4321,4329,8,320.087665370633,0.26666666666666666
269,4330,4330,0,425.352010122147,0.0
270,4331,4344,13,198.51788900346975,0.43333333333333335
271,4345,4345,0,296.0548291646952,0.0
272,4346,4353,7,263.09078253516026,0.23333333333333334
273,4354,4359,5,418.57511193250184,0.16666666666666666
274,4360,4360,0,304.0428447431431,0.0
275,4361,4367,6,447.75164152920064,0.2
276,4368,4369,1,353.05675803042004,0.03333333333333333
277,4370,4376,6,450.1843997341163,0.2
278,4377,4382,5,188.25023195264134,0.16666666666666666
279,4383,4383,0,433.1278387627468,0.0
280,4384,4405,21,330.05918998749917,0.7
281,4407,4411,4,258.3756846434435,0.13333333333333333
282,4412,4420,8,350.95913543510073,0.26666666666666666
283,4421,4422,1,147.4210244932904,0.03333333333333333
284,4423,4442,19,344.5950223973181,0.6333333333333333
285,4443,4443,0,438.1766428006899,0.0
286,4445,4445,0,327.5514973554182,0.0
287,4446,4447,1,440.2451510506678,0.03333333333333333
288,4448,4452,4,311.1465767868947,0.13333333333333333
289,4453,4460,7,232.90887076363026,0.23333333333333334
290,4461,4466,5,380.28709972540037,0.16666666666666666
291,4467,4467,0,596.0820338985015,0.0
292,4468,4470,2,423.13839473206434,0.06666666666666667
293,4472,4475,3,520.0813900777201,0.1
294,4476,4476,0,352.7757040774431,0.0
295,4477,4477,0,499.3482195353036,0.0
296,4478,4478,0,606.352112166324,0.0
297,4479,4479,0,386.1292166203516,0.0
298,4480,4480,0,605.9951969146917,0.0
299,4482,4482,0,204.76545991343903,0.0
300,4483,4492,9,341.89449212703954,0.3
301,4502,4502,0,582.7262310150401,0.0
302,4504,4504,0,116.2502451788204,0.0
303,4505,4505,0,471.74277393200214,0.0
304,4506,4506,0,330.99843875128465,0.0
305,4507,4507,0,485.10182182248263,0.0
306,4509,4509,0,246.9609907638738,0.0
307,4510,4510,0,508.2235377656306,0.0
308,4512,4512,0,209.81483193408758,0.0
309,4513,4513,0,483.5182519335189,0.0
310,4514,4514,0,245.58110078711636,0.0
311,4515,4515,0,687.5833391805782,0.0
312,4516,4518,2,382.5709993918643,0.06666666666666667
313,4521,4521,0,737.1623185861254,0.0
314,4523,4539,16,352.3330324268504,0.5333333333333333
315,4541,4541,0,133.17195068156812,0.0
316,4543,4551,8,341.9496928228783,0.26666666666666666
317,4552,4552,0,454.80791169073314,0.0
318,4555,4558,3,243.91920497547036,0.1
319,4559,4559,0,406.95832795084107,0.0
320,4560,4566,6,274.217754561349,0.2
321,4567,4575,8,123.39865839905917,0.26666666666666666
322,4576,4577,1,292.4422313493934,0.03333333333333333
323,4578,4578,0,129.06950617033,0.0
324,4579,4579,0,290.45916951988664,0.0
325,4580,4588,8,170.21946231100506,0.26666666666666666
326,4589,4589,0,147.30180937816434,0.0
327,4590,4590,0,323.9585810739512,0.0
328,4591,4592,1,175.9150831387145,0.03333333333333333
329,4593,4596,3,292.67019672036594,0.1
330,4597,4604,7,337.6030516550409,0.23333333333333334
331,4605,4662,57,327.6795909443705,1.9
332,4663,4664,1,336.1327262971805,0.03333333333333333
333,4665,4667,2,438.13131301079693,0.06666666666666667
334,4668,4668,0,498.4977991335192,0.0
335,4669,4670,1,328.2605099828237,0.03333333333333333
336,4671,4671,0,540.4149919008981,0.0
337,4672,4672,0,339.17947343585917,0.0
338,4673,4699,26,410.13031036658583,0.8666666666666667
339,4700,4709,9,267.8421254200538,0.3
340,4710,4714,4,387.83302412484886,0.13333333333333333
341,4715,4738,23,346.4862821340691,0.7666666666666667
342,4744,4750,6,185.0148466482053,0.2
343,4751,4762,11,207.2347204330802,0.36666666666666664
344,4763,4764,1,327.4703926422141,0.03333333333333333
345,4765,4765,0,457.4256085286874,0.0
346,4766,4767,1,353.9673764255991,0.03333333333333333
347,4768,4777,9,161.12888728908757,0.3
348,4778,4791,13,351.0986222753359,0.43333333333333335
349,4796,4802,6,124.20557972446598,0.2
350,4803,4809,6,271.7474043284395,0.2
351,4810,4810,0,463.1204064950628,0.0
352,4813,4814,1,227.75375705966192,0.03333333333333333
353,4815,4831,16,357.7198997256828,0.5333333333333333
354,4832,4833,1,155.052019915647,0.03333333333333333
355,4834,4834,0,277.3396972730877,0.0
356,4836,4836,0,391.6341775608964,0.0
357,4837,4837,0,92.84848597578448,0.0
358,4839,4839,0,528.4949185888032,0.0
359,4840,4840,0,150.70766922653942,0.0
360,4841,4848,7,484.97133934074947,0.23333333333333334
361,4849,4849,0,167.7108856257623,0.0
362,4850,4854,4,444.18912579410227,0.13333333333333333
363,4855,4855,0,297.2716152990803,0.0
364,4856,4873,17,364.41768476138304,0.5666666666666667
365,4874,4874,0,231.64762537418005,0.0
366,4875,4877,2,400.5474093944431,0.06666666666666667
367,4878,4878,0,243.0575732993323,0.0
368,4879,4891,12,411.1037858977061,0.4
369,4892,4892,0,642.7777033587918,0.0
370,4893,4893,0,472.0905932855902,0.0
371,4894,4894,0,743.3300516392844,0.0
372,4895,4904,9,438.1391215245186,0.3
373,4905,4905,0,232.77917802505647,0.0
374,4906,4908,2,364.8829332173023,0.06666666666666667
375,4909,4909,0,253.69248352123498,0.0
376,4910,4910,0,528.0373536641474,0.0
377,4911,4913,2,374.3330254652108,0.06666666666666667
378,4914,4915,1,271.8245545400795,0.03333333333333333
379,4916,4917,1,422.3247592942439,0.03333333333333333
380,4918,4919,1,123.88288983390152,0.03333333333333333
381,4922,4932,10,441.4803086067366,0.3333333333333333
382,4933,4939,6,406.0652999444219,0.2
383,4940,4940,0,172.29527794138622,0.0
384,4941,4941,0,405.70614581875077,0.0
385,4942,4950,8,207.84513657132302,0.26666666666666666
386,4951,4951,0,380.2177365063094,0.0
387,4953,4957,4,233.0398064901836,0.13333333333333333
388,4958,4968,10,244.73544004441197,0.3333333333333333
389,4969,4971,2,409.91340041407466,0.06666666666666667
390,4972,4973,1,261.0626344312781,0.03333333333333333
391,4978,4978,0,168.35962643939126,0.0
392,4979,4980,1,396.9271734047379,0.03333333333333333
393,4981,4981,0,161.56112154351555,0.0
394,4983,4984,1,298.6430171203031,0.03333333333333333
395,4989,4992,3,688.5604282538616,0.1
396,4993,5012,19,407.7346820187468,0.6333333333333333
397,5013,5067,54,381.21419406948036,1.8
398,5068,5068,0,193.83981079950038,0.0
399,5069,5071,2,289.527374922961,0.06666666666666667
400,5072,5075,3,199.71071115949667,0.1
401,5076,5076,0,326.8453344780614,0.0
402,5077,5077,0,169.8096196722468,0.0
403,5078,5082,4,315.72807974735105,0.13333333333333333
404,5083,5087,4,470.4624921886478,0.13333333333333333
405,5088,5088,0,277.41227150857935,0.0
406,5089,5096,7,436.0266307166406,0.23333333333333334
407,5097,5097,0,151.47605169706398,0.0
408,5098,5102,4,256.0086114094898,0.13333333333333333
409,5103,5103,0,435.88264874021087,0.0
410,5104,5104,0,232.44671137658304,0.0
411,5105,5105,0,581.9092946840681,0.0
412,5106,5111,5,426.9380833954487,0.16666666666666666
413,5112,5112,0,266.7611261463334,0.0
414,5113,5113,0,488.46916672781833,0.0
415,5114,5114,0,346.55711607044964,0.0
416,5115,5115,0,542.2118981277499,0.0
417,5117,5117,0,186.89830882683873,0.0
418,5118,5118,0,564.0582744433681,0.0
419,5120,5120,0,138.40019273840855,0.0
420,5121,5122,1,539.3818315595533,0.03333333333333333
421,5123,5123,0,249.82961831794603,0.0
422,5124,5124,0,425.7754586731485,0.0
423,5125,5125,0,181.5358545382657,0.0
424,5127,5130,3,351.2487823961476,0.1
425,5131,5131,0,545.9636787346307,0.0
426,5132,5132,0,210.79250063982704,0.0
427,5133,5139,6,685.9133860100216,0.2
428,5148,5148,0,225.90216229378768,0.0
429,5149,5151,2,334.8324778382626,0.06666666666666667
430,5152,5152,0,660.3458939534767,0.0
431,5153,5157,4,436.9323177492372,0.13333333333333333
432,5158,5160,2,313.66043112500734,0.06666666666666667
433,5161,5162,1,408.0151715879631,0.03333333333333333
434,5163,5169,6,272.4018650379893,0.2
435,5170,5170,0,65.83435889258236,0.0
436,5172,5174,2,252.5387751653722,0.06666666666666667
437,5175,5175,0,84.66943455282644,0.0
438,5176,5179,3,281.4018548324517,0.1
439,5180,5183,3,103.08075735947534,0.1
440,5186,5189,3,145.79845280904405,0.1
441,5191,5192,1,411.6916488613006,0.03333333333333333
442,5194,5222,28,239.90997869939184,0.9333333333333333
443,5223,5223,0,338.0819567988944,0.0
444,5224,5225,1,183.74791940672475,0.03333333333333333
445,5226,5227,1,327.9031502342063,0.03333333333333333
446,5228,5228,0,171.06947545310607,0.0
447,5229,5233,4,267.44737024865515,0.13333333333333333
448,5234,5271,37,178.18352905593557,1.2333333333333334
449,5272,5275,3,125.92339376676155,0.1
450,5277,5282,5,215.044733198438,0.16666666666666666
451,5283,5294,11,201.0051404282382,0.36666666666666664
452,5295,5316,21,185.43539266643023,0.7
453,5317,5317,0,276.8204141707391,0.0
454,5318,5318,0,108.95175176973868,0.0
455,5319,5321,2,172.98163587499326,0.06666666666666667
456,5322,5322,0,397.12184324774853,0.0
457,5323,5324,1,155.98788333697763,0.03333333333333333
458,5325,5354,29,411.20898102042025,0.9666666666666667
459,5355,5355,0,346.904209716213,0.0
460,5356,5357,1,462.5549311634818,0.03333333333333333
461,5358,5358,0,319.0306720832319,0.0
462,5359,5360,1,207.37903434197213,0.03333333333333333
463,5361,5365,4,461.73656478360317,0.13333333333333333
464,5366,5367,1,269.5277985335081,0.03333333333333333
465,5368,5387,19,436.79476822042,0.6333333333333333
466,5388,5393,5,396.60465122549067,0.16666666666666666
467,5394,5429,35,497.5453967466467,1.1666666666666667
468,5430,5445,15,507.9798557636268,0.5
469,5446,5446,0,374.995056304779,0.0
470,5447,5451,4,476.7801746479121,0.13333333333333333
471,5452,5455,3,542.6370308405848,0.1
472,5456,5456,0,367.88192779043743,0.0
473,5457,5458,1,515.5792564057251,0.03333333333333333
474,5459,5473,14,378.7530156152008,0.4666666666666667
475,5474,5474,0,509.71080688909075,0.0
476,5475,5475,0,639.5914075741285,0.0
477,5476,5478,2,466.99788358108304,0.06666666666666667
478,5479,5480,1,652.1171218873183,0.03333333333333333
479,5481,5486,5,378.4209207549918,0.16666666666666666
480,5487,5619,132,403.5915453336838,4.4
481,5620,5621,1,405.5986963669478,0.03333333333333333
482,5622,5622,0,529.1982574884074,0.0
483,5623,5623,0,634.5466538064854,0.0
484,5624,5640,16,501.07926660097706,0.5333333333333333
485,5641,5662,21,481.921268139424,0.7
486,5663,5666,3,315.0662783019786,0.1
487,5667,5667,0,419.7154504197265,0.0
488,5668,5668,0,312.98647090848306,0.0
489,5669,5669,0,508.4277348972246,0.0
490,5670,5672,2,386.6102115329429,0.06666666666666667
491,5673,5674,1,198.39996614070816,0.03333333333333333
492,5675,5687,12,240.27064310502303,0.4
493,5688,5689,1,395.9357202998292,0.03333333333333333
494,5690,5691,1,202.02201700338475,0.03333333333333333
495,5694,5701,7,82.61917058901723,0.23333333333333334
496,5703,5704,1,182.36880495341555,0.03333333333333333
497,5706,5714,8,444.93970307635726,0.26666666666666666
498,5717,5717,0,592.1488291472791,0.0
499,5718,5721,3,350.5921973305286,0.1
500,5722,5723,1,471.17254066046127,0.03333333333333333
501,5730,5730,0,214.78335715712038,0.0
502,5733,5733,0,617.7371527048501,0.0
503,5736,5736,0,295.6864696942121,0.0
504,5737,5739,2,422.86150017396653,0.06666666666666667
505,5740,5740,0,182.60560530246053,0.0
506,5741,5741,0,439.11298902594245,0.0
507,5742,5770,28,184.65885794439114,0.9333333333333333
508,5772,5772,0,284.55544359008996,0.0
509,5773,5773,0,103.23198285543121,0.0
510,5774,5783,9,216.94104219920172,0.3
511,5787,5787,0,320.17330562008954,0.0
512,5788,5850,62,262.0787568684334,2.066666666666667
513,5851,5852,1,425.5829784969769,0.03333333333333333
514,5853,5862,9,366.26193462572166,0.3
515,5864,5864,0,248.47920525859388,0.0
516,5865,5882,17,194.17978094621176,0.5666666666666667
517,5883,5889,6,292.13355562806606,0.2
518,5890,5891,1,100.39582534375099,0.03333333333333333
519,5892,5894,2,251.28573265322618,0.06666666666666667
520,5895,5929,34,142.4806345556386,1.1333333333333333
521,5931,5936,5,435.6226850422166,0.16666666666666666
522,5937,5937,0,347.9154661737171,0.0
523,5940,5942,2,125.87340722489931,0.06666666666666667
524,5944,5944,0,482.6768555189547,0.0
525,5945,5946,1,96.688114339988,0.03333333333333333
526,5947,5955,8,208.3049938107794,0.26666666666666666
527,5957,5959,2,209.19052867585845,0.06666666666666667
528,5960,5969,9,272.8109582522717,0.3
529,5970,5988,18,251.32447761891802,0.6
530,5989,5989,0,146.17989885459903,0.0
531,5990,5990,0,456.126748982609,0.0
532,5991,5994,3,290.1207755250938,0.1
533,5995,5995,0,105.54585168647189,0.0
534,5996,6019,23,142.04711571788764,0.7666666666666667
535,6020,6025,5,79.76671727296629,0.16666666666666666
536,6026,6027,1,221.91652807228488,0.03333333333333333
537,6028,6038,10,119.88069136310463,0.3333333333333333
538,6040,6040,0,333.31457726354415,0.0
539,6043,6043,0,189.85174898435594,0.0
540,6046,6050,4,266.0505875123177,0.13333333333333333
541,6052,6091,39,216.0460797949792,1.3
542,6092,6097,5,167.5365671065895,0.16666666666666666
543,6098,6099,1,323.40303653464605,0.03333333333333333
544,6100,6117,17,187.04112447460636,0.5666666666666667
545,6118,6123,5,299.51857274484365,0.16666666666666666
546,6125,6125,0,148.61909943712044,0.0
547,6129,6129,0,329.94432998227376,0.0
548,6130,6130,0,154.34276791313474,0.0
549,6131,6132,1,295.3726861726349,0.03333333333333333
550,6133,6150,17,164.24678664171677,0.5666666666666667
551,6152,6153,1,547.8520679887836,0.03333333333333333
552,6154,6154,0,151.1923738433417,0.0
553,6155,6158,3,443.27052471600234,0.1
554,6159,6166,7,165.16844377156886,0.23333333333333334
555,6167,6167,0,476.6996676700548,0.0
556,6168,6181,13,168.81704440079469,0.43333333333333335
557,6182,6190,8,502.95365235827256,0.26666666666666666
558,6191,6194,3,192.8573267567817,0.1
559,6195,6197,2,445.1125727561487,0.06666666666666667
560,6198,6198,0,114.72167760790649,0.0
561,6199,6203,4,506.3235842770674,0.13333333333333333
562,6204,6204,0,161.84368454297658,0.0
563,6205,6207,2,542.5767084529804,0.06666666666666667
564,6209,6209,0,232.6053568684969,0.0
565,6214,6215,1,487.3432470551821,0.03333333333333333
566,6216,6222,6,386.08989562412495,0.2
567,6223,6223,0,524.0475872397105,0.0
568,6225,6226,1,149.51176017224574,0.03333333333333333
569,6228,6228,0,609.4640666202705,0.0
570,6229,6235,6,408.3556747794284,0.2
571,6236,6236,0,498.13657237481556,0.0
572,6237,6237,0,287.0504412923588,0.0
